size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,3,100,50,3,3,4,medium,alns_pinn_uq,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.869563,2099.752662,4459.2853,0.0,0.0,84150.538123,0.92,0,0.064532,4150.7834265664005,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn_full,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,True,0.25,78.0,24.0,22.0,9.0,101.0,100.0,1800.0,23.0,16.0,16.0,18.0,27.0,43.0,32.0,12.0,13.0,100.675196,2060.419072,4459.2853,0.0,0.0,83412.717608,0.92,0,0.309121,4139.945845566399,0.0,0.0
M,3,100,50,3,3,5,medium,greedy_nearest,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.640226,1885.509442,4206.565092,0.0,0.0,127217.804004,0.28,0,0.004645,3553.3585116952,0.0,0.0
M,3,100,50,3,3,5,medium,ga,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,genetic_order_search,1001.0,50.0,30.0,0.0,48208.606881,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.603375,2051.263093,4206.565092,0.0,0.0,86595.510534,0.92,0,0.125169,3919.2527096951994,0.0,0.0
M,3,100,50,3,3,5,medium,aco,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,ant_colony_order_search,1200.0,50.0,0.0,24.0,40660.559954,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.706448,2164.509909,4206.565092,0.0,0.0,86578.060484,0.92,0,0.209411,3917.0628856952,0.0,0.0
M,3,100,50,3,3,5,medium,alns_fixed,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,False,0.0,93.0,37.0,7.0,18.0,101.0,100.0,1800.0,17.0,19.0,30.0,13.0,21.0,27.0,32.0,26.0,15.0,92.374803,2219.128798,4206.565092,0.0,0.0,123222.42943,0.32,0,0.236594,3449.1065406952002,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.14565,2140.116933,4206.565092,0.0,0.0,86738.36251,0.92,0,0.066348,3929.4765106952023,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_uq,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.403063,2233.358307,4206.565092,0.0,0.0,86739.423365,0.92,0,0.072314,3930.529988695202,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,True,0.25,82.0,35.0,18.0,6.0,101.0,100.0,1800.0,14.0,20.0,26.0,17.0,23.0,42.0,27.0,11.0,20.0,90.964952,2270.318827,4206.565092,0.0,0.0,86004.513033,0.96,0,0.30722,3917.3985416952,0.0,0.0
M,3,100,50,3,3,6,medium,greedy_nearest,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.514946,1948.958983,4377.132229,0.0,0.0,133707.755485,0.32,0,0.006798,3254.8602606599998,0.0,0.0
M,3,100,50,3,3,6,medium,ga,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,genetic_order_search,941.0,50.0,30.0,0.0,52220.262254,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.064795,2221.974548,4377.132229,0.0,0.0,96791.09648,0.92,0,0.126247,3787.9210506599998,0.0,0.0
M,3,100,50,3,3,6,medium,aco,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,ant_colony_order_search,1200.0,50.0,0.0,24.0,43995.870264,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.489864,2028.375982,4377.132229,0.0,0.0,96746.363104,0.92,0,0.186545,3784.8676036599995,0.0,0.0
M,3,100,50,3,3,6,medium,alns_fixed,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,False,0.0,92.0,29.0,8.0,21.0,101.0,100.0,1800.0,34.0,18.0,17.0,16.0,15.0,32.0,22.0,31.0,15.0,93.788686,1975.82666,4377.132229,0.0,0.0,131216.42187,0.32,0,0.253117,3189.5534896600007,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.070039,2238.90815,4377.132229,0.0,0.0,96946.109073,0.92,0,0.070816,3796.5835706599996,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_uq,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.746335,2126.456617,4377.132229,0.0,0.0,97001.69635,0.92,0,0.079048,3799.020513659999,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,True,0.25,74.0,21.0,26.0,7.0,101.0,100.0,1800.0,22.0,17.0,19.0,16.0,26.0,32.0,37.0,14.0,17.0,94.436962,2020.965462,4377.132229,0.0,0.0,96018.680629,0.92,0,0.307067,3775.5358546600005,0.0,0.0
M,3,100,50,3,3,7,medium,greedy_nearest,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.709012,1647.551737,4339.644678,0.0,0.0,161958.575807,0.28,0,0.005115,3484.6628468464005,0.0,0.0
M,3,100,50,3,3,7,medium,ga,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,genetic_order_search,970.0,50.0,30.0,0.0,49000.310045,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.197164,2013.444708,4339.644678,0.0,0.0,94234.946842,0.88,0,0.136886,3962.2848428463994,0.0,0.0
M,3,100,50,3,3,7,medium,aco,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,ant_colony_order_search,1200.0,50.0,0.0,24.0,41333.227425,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35896,2040.517845,4339.644678,0.0,0.0,94136.827799,0.88,0,0.210646,3958.246297846399,0.0,0.0
M,3,100,50,3,3,7,medium,alns_fixed,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,False,0.0,93.0,20.0,7.0,13.0,101.0,100.0,1800.0,28.0,18.0,17.0,16.0,21.0,34.0,27.0,28.0,11.0,93.588872,2221.042655,4339.644678,0.0,0.0,155610.981974,0.24,0,0.23046,3398.0355958464,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.224378,2025.234619,4339.644678,0.0,0.0,94349.300319,0.88,0,0.075111,3969.6590578463993,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_uq,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.271497,1869.649844,4339.644678,0.0,0.0,94374.69132,0.88,0,0.074763,3971.7830948464,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,True,0.25,80.0,24.0,20.0,9.0,101.0,100.0,1800.0,33.0,19.0,10.0,18.0,20.0,41.0,36.0,11.0,12.0,90.736658,2263.797622,4339.644678,0.0,0.0,93793.411051,0.88,0,0.303541,3962.2898928464,0.0,0.0
M,3,100,50,3,3,8,medium,greedy_nearest,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.637495,1897.613661,4227.366487,0.0,0.0,120531.583489,0.16,0,0.008434,3653.6908354904,0.0,0.0
M,3,100,50,3,3,8,medium,ga,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,genetic_order_search,1003.0,50.0,30.0,0.0,42694.583757,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7987,2002.173007,4227.366487,0.0,0.0,75302.998634,0.88,0,0.14947,4328.779989490397,0.0,0.0
M,3,100,50,3,3,8,medium,aco,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,ant_colony_order_search,1200.0,50.0,0.0,24.0,36105.014429,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.692061,1953.048848,4227.366487,0.0,0.0,75307.405167,0.88,0,0.197983,4326.075839490399,0.0,0.0
M,3,100,50,3,3,8,medium,alns_fixed,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,False,0.0,95.0,39.0,5.0,26.0,101.0,100.0,1800.0,16.0,17.0,38.0,17.0,12.0,45.0,20.0,24.0,11.0,92.340918,2240.718344,4227.366487,0.0,0.0,120773.388346,0.16,0,0.199128,3591.336731490399,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.529916,2153.997474,4227.366487,0.0,0.0,75433.695916,0.88,0,0.060649,4336.2945284904,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_uq,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.310888,1949.885438,4227.366487,0.0,0.0,75465.906518,0.88,0,0.057187,4338.088700490401,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,True,0.25,81.0,19.0,19.0,6.0,101.0,100.0,1800.0,20.0,16.0,24.0,14.0,26.0,36.0,41.0,11.0,12.0,91.119056,2005.944644,4227.366487,0.0,0.0,74917.78328,0.96,0,0.251965,4329.2565444904,0.0,0.0
M,3,100,50,3,3,9,medium,greedy_nearest,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.780461,1795.200603,4602.886067,0.0,0.0,126703.594402,0.32,0,0.004353,3749.7587288455993,0.0,0.0
M,3,100,50,3,3,9,medium,ga,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,genetic_order_search,969.0,50.0,30.0,0.0,45951.74928,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.962887,2009.547937,4602.886067,0.0,0.0,84967.963917,0.84,0,0.099954,4230.829997845602,0.0,0.0
M,3,100,50,3,3,9,medium,aco,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,ant_colony_order_search,1200.0,50.0,0.0,24.0,38777.853422,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.896388,2121.950138,4602.886067,0.0,0.0,84902.0979,0.84,0,0.144653,4226.3371538455995,0.0,0.0
M,3,100,50,3,3,9,medium,alns_fixed,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,False,0.0,92.0,25.0,8.0,11.0,101.0,100.0,1800.0,17.0,19.0,20.0,17.0,27.0,32.0,26.0,29.0,13.0,96.330837,2044.246039,4602.886067,0.0,0.0,125819.410221,0.28,0,0.171557,3683.055848845601,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.126189,2131.59038,4602.886067,0.0,0.0,85071.691012,0.84,0,0.052055,4238.6105228456,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_uq,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.35946,2212.341359,4602.886067,0.0,0.0,85111.513117,0.84,0,0.053547,4245.4470678456,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,True,0.25,77.0,13.0,23.0,6.0,101.0,100.0,1800.0,21.0,24.0,20.0,11.0,24.0,31.0,42.0,11.0,16.0,97.658859,2190.180616,4602.886067,0.0,0.0,84651.808159,0.88,0,0.228081,4235.778161845599,0.0,0.0
L,0,150,75,3,2,0,medium,greedy_nearest,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.667282,3351.889798,6820.838752,0.0,0.0,462673.200931,0.27027,0,0.008313,12378.678418944799,0.0,0.0
L,0,150,75,3,2,0,medium,ga,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,genetic_order_search,828.0,40.0,30.0,0.0,105528.241259,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.102837,3730.113169,6820.838752,0.0,0.0,289482.036108,0.891892,0,0.191674,14534.945827944803,0.0,0.0
L,0,150,75,3,2,0,medium,aco,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,ant_colony_order_search,960.0,40.0,0.0,24.0,89070.789158,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.638454,3797.305736,6820.838752,0.0,0.0,289380.002425,0.891892,0,0.26007,14526.436675944802,0.0,0.0
L,0,150,75,3,2,0,medium,alns_fixed,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,,0.0,0.0,0.0,0.0,0.0,False,0.0,56.0,21.0,4.0,15.0,61.0,150.0,1620.0,19.0,7.0,7.0,14.0,13.0,15.0,20.0,18.0,7.0,203.123145,3678.878752,6820.838752,0.0,0.0,459848.366432,0.216216,0,0.377267,12075.002615944799,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.282323,3851.683381,6820.838752,0.0,0.0,289709.029121,0.891892,0,0.118872,14552.445195944796,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_uq,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.746771,3819.147563,6820.838752,0.0,0.0,289907.236866,0.891892,0,0.129266,14560.9345629448,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_full,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,,0.0,0.0,0.0,0.0,0.0,True,0.25,47.0,14.0,13.0,4.0,61.0,150.0,1620.0,10.0,14.0,12.0,9.0,15.0,22.0,22.0,8.0,8.0,200.748659,3851.690898,6820.838752,0.0,0.0,286594.455908,0.945946,0,0.506886,14477.937584944802,0.0,0.0
L,0,150,75,3,2,1,medium,greedy_nearest,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.268956,3526.635924,6723.963954,0.0,0.0,390926.586914,0.27027,0,0.010611,12063.766495853597,0.0,0.0
L,0,150,75,3,2,1,medium,ga,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,genetic_order_search,804.0,40.0,30.0,0.0,109144.961405,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.718331,3425.902244,6722.924458,0.0,0.0,279129.895871,0.810811,0,0.174436,13764.277106733596,0.0,0.0
L,0,150,75,3,2,1,medium,aco,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,ant_colony_order_search,960.0,40.0,0.0,24.0,92048.8161,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.340101,3758.966398,6722.924458,0.0,0.0,278931.965606,0.810811,0,0.248092,13752.009679733595,0.0,0.0
L,0,150,75,3,2,1,medium,alns_fixed,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,,0.0,0.0,0.0,0.0,0.0,False,0.0,56.0,26.0,4.0,13.0,61.0,150.0,1620.0,13.0,15.0,3.0,14.0,15.0,18.0,15.0,15.0,12.0,201.931553,3660.888376,6723.963954,0.0,0.0,382539.993706,0.216216,0,0.379605,11789.4795228536,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.497657,3365.616255,6722.924458,0.0,0.0,279602.946842,0.837838,0,0.115356,13793.1810597336,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_uq,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.863759,3902.698152,6722.924458,0.0,0.0,279640.749419,0.837838,0,0.13107,13797.308688733603,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_full,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,,0.0,0.0,0.0,0.0,0.0,True,0.25,42.0,13.0,18.0,13.0,61.0,150.0,1620.0,6.0,5.0,21.0,10.0,18.0,17.0,25.0,8.0,10.0,196.073232,3925.313441,6722.924458,0.0,0.0,275659.774894,0.810811,0,0.526209,13722.306288733604,0.0,0.0
L,0,150,75,3,2,2,medium,greedy_nearest,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.105824,3519.156784,6443.097445,0.0,0.0,382663.501371,0.324324,0,0.011157,12603.484720131199,0.0,0.0
L,0,150,75,3,2,2,medium,ga,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,genetic_order_search,797.0,40.0,30.0,0.0,95518.584752,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.713847,3849.980424,6443.097445,0.0,0.0,229778.382531,0.918919,0,0.168715,14203.2909221312,0.0,0.0
L,0,150,75,3,2,2,medium,aco,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,ant_colony_order_search,960.0,40.0,0.0,24.0,80717.634388,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.334329,3850.705884,6443.097445,0.0,0.0,229315.737421,0.918919,0,0.330606,14179.850667131202,0.0,0.0
L,0,150,75,3,2,2,medium,alns_fixed,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,,0.0,0.0,0.0,0.0,0.0,False,0.0,51.0,9.0,9.0,9.0,61.0,150.0,1620.0,7.0,10.0,16.0,14.0,13.0,13.0,17.0,21.0,9.0,200.78799,3676.737359,6443.097445,0.0,0.0,368873.377523,0.297297,0,0.499837,12241.309104131198,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.794648,4002.861385,6443.097445,0.0,0.0,230061.482277,0.918919,0,0.152899,14233.392108131198,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn_uq,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.740658,3731.442338,6443.097445,0.0,0.0,230106.043736,0.918919,0,0.138603,14240.553397131203,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn_full,kmeans,3,L150_P75_seed2_medium_kmeans75,not_milp,11250,450,0.96,335,,0.0,0.0,0.0,0.0,0.0,True,0.25,47.0,22.0,13.0,9.0,61.0,150.0,1620.0,4.0,15.0,8.0,14.0,19.0,21.0,22.0,5.0,12.0,202.339085,3790.786912,6443.097445,0.0,0.0,227974.581924,0.918919,0,0.637758,14175.310679131204,0.0,0.0
L,0,150,75,3,2,3,medium,greedy_nearest,kmeans,3,L150_P75_seed3_medium_kmeans75,not_milp,11250,444,0.960533,284,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.377523,3041.13074,6955.336464,0.02,0.02,427826.16551,0.324324,0,0.014877,12319.923192903994,0.0,0.0
L,0,150,75,3,2,3,medium,ga,kmeans,3,L150_P75_seed3_medium_kmeans75,not_milp,11250,444,0.960533,284,genetic_order_search,781.0,40.0,30.0,0.0,103483.963009,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.380368,3700.546682,6955.336464,0.02,0.02,275459.723594,0.891892,0,0.21881,14658.100582903997,0.0,0.0
L,0,150,75,3,2,3,medium,aco,kmeans,3,L150_P75_seed3_medium_kmeans75,not_milp,11250,444,0.960533,284,ant_colony_order_search,960.0,40.0,0.0,24.0,87336.554881,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.386073,3713.527637,6955.336464,0.02,0.02,275090.435267,0.864865,0,0.320163,14635.820323904001,0.0,0.0
