size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,scenario_id,milp_status,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,3,100,50,3,3,9,medium,greedy_nearest,M100_P50_seed9_medium,not_milp,115.283603,2296.358092,5327.389283,0.01,0.01,149089.737275,0.28,31.7211,0.003759,4412.473061365601,0.0,0.0
M,3,100,50,3,3,9,medium,ga,M100_P50_seed9_medium,not_milp,111.043424,2022.375887,5327.389283,0.01,0.01,94948.837129,0.84,31.7211,0.019195,4825.5452963656,0.0,0.0
M,3,100,50,3,3,9,medium,aco,M100_P50_seed9_medium,not_milp,114.760556,2224.426279,5327.389283,0.01,0.01,110842.551532,0.56,31.7211,0.01863,4502.101246365602,0.0,0.0
M,3,100,50,3,3,9,medium,alns_fixed,M100_P50_seed9_medium,not_milp,115.283603,2296.358092,5327.389283,0.01,0.01,149089.737275,0.28,31.7211,0.004217,4412.473061365601,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn,M100_P50_seed9_medium,not_milp,111.894561,1939.605549,5327.389283,0.01,0.01,95013.589769,0.84,31.7211,0.021943,4827.994398365599,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_uq,M100_P50_seed9_medium,not_milp,111.999278,2061.580963,5327.389283,0.01,0.01,95009.612951,0.84,31.7211,0.020013,4829.180331365601,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,M100_P50_seed9_medium,not_milp,108.672968,1941.040227,5327.389283,0.01,0.01,94392.059575,0.88,31.7211,0.020809,4826.607737365603,0.0,0.0
L,0,150,75,3,2,0,medium,greedy_nearest,L150_P75_seed0_medium,not_milp,227.719006,3925.548978,8239.672513,0.006667,0.006667,510524.897388,0.297297,0,0.006629,14871.805974224797,0.0,0.0
L,0,150,75,3,2,0,medium,ga,L150_P75_seed0_medium,not_milp,227.030174,3944.920454,8232.342711,0.006667,0.006667,317927.709722,0.891892,0,0.043531,16434.588348224795,0.0,0.0
L,0,150,75,3,2,0,medium,aco,L150_P75_seed0_medium,not_milp,228.223038,3654.185434,8232.342711,0.006667,0.006667,357493.781719,0.621622,0,0.04565,15291.363372224798,0.0,0.0
L,0,150,75,3,2,0,medium,alns_fixed,L150_P75_seed0_medium,not_milp,227.719006,3925.548978,8239.672513,0.006667,0.006667,510524.897388,0.297297,0,0.008457,14871.805974224797,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn,L150_P75_seed0_medium,not_milp,226.604329,3706.835696,8232.342711,0.006667,0.006667,318425.929727,0.891892,0,0.042516,16445.214517224802,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_uq,L150_P75_seed0_medium,not_milp,226.366033,3740.093989,8234.621716,0.0,0.0,318428.994492,0.891892,0,0.042326,16454.298734144802,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_full,L150_P75_seed0_medium,not_milp,226.694965,4016.702951,8234.621716,0.0,0.0,317111.808822,0.918919,0,0.047275,16458.580374144803,0.0,0.0
L,0,150,75,3,2,1,medium,greedy_nearest,L150_P75_seed1_medium,not_milp,222.446221,3811.79288,7961.869688,0.006667,0.006667,477971.019769,0.405405,0,0.006671,14452.204835773593,0.0,0.0
L,0,150,75,3,2,1,medium,ga,L150_P75_seed1_medium,not_milp,219.598512,3345.509309,7958.154965,0.006667,0.006667,318120.537463,0.837838,0,0.041997,15807.459724813594,0.0,0.0
L,0,150,75,3,2,1,medium,aco,L150_P75_seed1_medium,not_milp,226.729072,4035.55531,7958.154965,0.006667,0.006667,359171.417196,0.513514,0,0.045204,14783.058244813605,0.0,0.0
L,0,150,75,3,2,1,medium,alns_fixed,L150_P75_seed1_medium,not_milp,222.446221,3811.79288,7961.869688,0.006667,0.006667,477971.019769,0.405405,0,0.007432,14452.204835773593,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn,L150_P75_seed1_medium,not_milp,219.927502,3575.965673,7958.154965,0.006667,0.006667,318195.002977,0.864865,0,0.041626,15815.197040813608,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_uq,L150_P75_seed1_medium,not_milp,219.783349,3655.062698,7960.488063,0.0,0.0,318363.873364,0.837838,0,0.041888,15818.9605367336,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_full,L150_P75_seed1_medium,not_milp,219.484364,3595.872194,7960.488063,0.0,0.0,315687.752645,0.864865,0,0.045773,15813.6834277336,0.0,0.0
L,0,150,75,3,2,2,medium,greedy_nearest,L150_P75_seed2_medium,not_milp,225.07742,3703.586315,7262.036168,0.0,0.0,450320.04618,0.324324,0,0.006977,14413.9211960512,0.0,0.0
L,0,150,75,3,2,2,medium,ga,L150_P75_seed2_medium,not_milp,223.167473,3869.422847,7261.948941,0.0,0.0,255373.402817,0.945946,0,0.043622,15876.467285211196,0.0,0.0
L,0,150,75,3,2,2,medium,aco,L150_P75_seed2_medium,not_milp,220.547689,4048.680207,7261.948941,0.0,0.0,318521.261588,0.540541,0,0.041405,14813.701992211198,0.0,0.0
L,0,150,75,3,2,2,medium,alns_fixed,L150_P75_seed2_medium,not_milp,225.07742,3703.586315,7262.036168,0.0,0.0,450320.04618,0.324324,0,0.007566,14413.9211960512,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn,L150_P75_seed2_medium,not_milp,224.686352,3701.559037,7261.948941,0.0,0.0,255714.221165,0.945946,0,0.042632,15900.832959211202,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn_uq,L150_P75_seed2_medium,not_milp,224.176169,3615.110284,7261.948941,0.0,0.0,255729.292561,0.945946,0,0.044013,15902.161911211197,0.0,0.0
L,0,150,75,3,2,2,medium,alns_pinn_full,L150_P75_seed2_medium,not_milp,222.819348,3792.54988,7261.948941,0.0,0.0,254877.549547,0.972973,0,0.046621,15921.818318211206,0.0,0.0
L,0,150,75,3,2,3,medium,greedy_nearest,L150_P75_seed3_medium,not_milp,225.999885,3559.284036,7923.575656,0.006667,0.006667,467435.794983,0.216216,0,0.007485,14539.706879184007,0.0,0.0
L,0,150,75,3,2,3,medium,ga,L150_P75_seed3_medium,not_milp,223.725779,3531.059042,7920.845744,0.006667,0.006667,296177.955303,0.891892,0,0.041254,16165.577499464001,0.0,0.0
L,0,150,75,3,2,3,medium,aco,L150_P75_seed3_medium,not_milp,223.160572,3756.927737,7920.845744,0.006667,0.006667,337614.85666,0.594595,0,0.043414,15053.531345463993,0.0,0.0
L,0,150,75,3,2,3,medium,alns_fixed,L150_P75_seed3_medium,not_milp,225.999885,3559.284036,7923.575656,0.006667,0.006667,467435.794983,0.216216,0,0.007376,14539.706879184007,0.0,0.0
L,0,150,75,3,2,3,medium,alns_pinn,L150_P75_seed3_medium,not_milp,223.268381,3599.795552,7920.845744,0.006667,0.006667,296368.833136,0.891892,0,0.043521,16182.896494463997,0.0,0.0
L,0,150,75,3,2,3,medium,alns_pinn_uq,L150_P75_seed3_medium,not_milp,224.192264,3588.552408,7923.185514,0.0,0.0,296580.110943,0.891892,0,0.043167,16199.340713943999,0.0,0.0
L,0,150,75,3,2,3,medium,alns_pinn_full,L150_P75_seed3_medium,not_milp,224.83546,3740.729634,7923.185514,0.0,0.0,295589.328202,0.918919,0,0.041631,16232.322457944001,0.0,0.0
L,0,150,75,3,2,4,medium,greedy_nearest,L150_P75_seed4_medium,not_milp,227.506072,3502.595379,7918.194767,0.0,0.0,385766.791729,0.351351,0,0.00714,14798.989030441604,0.0,0.0
L,0,150,75,3,2,4,medium,ga,L150_P75_seed4_medium,not_milp,225.687923,3622.279254,7918.194767,0.0,0.0,246116.100228,0.864865,0,0.042638,16096.5071794416,0.0,0.0
L,0,150,75,3,2,4,medium,aco,L150_P75_seed4_medium,not_milp,226.433264,3636.501808,7918.194767,0.0,0.0,287046.427682,0.594595,0,0.04256,15073.158194441608,0.0,0.0
L,0,150,75,3,2,4,medium,alns_fixed,L150_P75_seed4_medium,not_milp,227.506072,3502.595379,7918.194767,0.0,0.0,385766.791729,0.351351,0,0.00764,14798.989030441604,0.0,0.0
L,0,150,75,3,2,4,medium,alns_pinn,L150_P75_seed4_medium,not_milp,225.860837,3626.95471,7918.194767,0.0,0.0,246274.040934,0.837838,0,0.045317,16099.7681114416,0.0,0.0
L,0,150,75,3,2,4,medium,alns_pinn_uq,L150_P75_seed4_medium,not_milp,226.257232,3768.258367,7918.194767,0.0,0.0,246430.045771,0.837838,0,0.041853,16104.653043441598,0.0,0.0
L,0,150,75,3,2,4,medium,alns_pinn_full,L150_P75_seed4_medium,not_milp,225.60024,3634.047406,7918.194767,0.0,0.0,244903.946744,0.891892,0,0.04586,16125.4188514416,0.0,0.0
L,0,150,75,3,2,5,medium,greedy_nearest,L150_P75_seed5_medium,not_milp,228.997073,3658.038034,7869.423106,0.0,0.0,448312.563801,0.189189,0,0.007939,15166.366122515998,0.0,0.0
L,0,150,75,3,2,5,medium,ga,L150_P75_seed5_medium,not_milp,224.472997,3639.938798,7869.423106,0.0,0.0,251840.89601,0.837838,0,0.043395,16368.480152515998,0.0,0.0
L,0,150,75,3,2,5,medium,aco,L150_P75_seed5_medium,not_milp,226.165937,3672.024495,7869.423106,0.0,0.0,301615.488713,0.567568,0,0.040967,15435.927579516001,0.0,0.0
L,0,150,75,3,2,5,medium,alns_fixed,L150_P75_seed5_medium,not_milp,228.997073,3658.038034,7869.423106,0.0,0.0,448312.563801,0.189189,0,0.0085,15166.366122515998,0.0,0.0
L,0,150,75,3,2,5,medium,alns_pinn,L150_P75_seed5_medium,not_milp,225.299333,3716.844769,7869.423106,0.0,0.0,252056.984854,0.837838,0,0.044292,16380.495875516002,0.0,0.0
L,0,150,75,3,2,5,medium,alns_pinn_uq,L150_P75_seed5_medium,not_milp,225.122962,3608.117495,7869.423106,0.0,0.0,252055.581621,0.864865,0,0.045746,16383.754156515999,0.0,0.0
L,0,150,75,3,2,5,medium,alns_pinn_full,L150_P75_seed5_medium,not_milp,223.51757,3705.953217,7869.423106,0.0,0.0,250344.156038,0.918919,0,0.04345,16397.248270515993,0.0,0.0
L,0,150,75,3,2,6,medium,greedy_nearest,L150_P75_seed6_medium,not_milp,231.963653,3720.737918,8196.675103,0.006667,0.006667,441670.871913,0.189189,0,0.006493,15051.029434220798,0.0,0.0
L,0,150,75,3,2,6,medium,ga,L150_P75_seed6_medium,not_milp,225.06581,3562.2347,8195.694116,0.006667,0.006667,274433.143691,0.864865,0,0.042923,16841.999892900807,0.0,0.0
L,0,150,75,3,2,6,medium,aco,L150_P75_seed6_medium,not_milp,228.660257,3706.252814,8195.694116,0.006667,0.006667,317951.666771,0.459459,0,0.041279,15577.015144900803,0.0,0.0
L,0,150,75,3,2,6,medium,alns_fixed,L150_P75_seed6_medium,not_milp,231.963653,3720.737918,8196.675103,0.006667,0.006667,441670.871913,0.189189,0,0.008153,15051.029434220798,0.0,0.0
L,0,150,75,3,2,6,medium,alns_pinn,L150_P75_seed6_medium,not_milp,224.627092,3821.367563,8195.694116,0.006667,0.006667,274576.045458,0.864865,0,0.042479,16853.747984900805,0.0,0.0
L,0,150,75,3,2,6,medium,alns_pinn_uq,L150_P75_seed6_medium,not_milp,226.137691,3532.837299,8198.319585,0.0,0.0,274991.838372,0.864865,0,0.042951,16886.686830380804,0.0,0.0
L,0,150,75,3,2,6,medium,alns_pinn_full,L150_P75_seed6_medium,not_milp,227.036466,3443.179752,8198.319585,0.0,0.0,273622.39608,0.864865,0,0.046945,16914.467167380804,0.0,0.0
L,0,150,75,3,2,7,medium,greedy_nearest,L150_P75_seed7_medium,not_milp,227.622868,3705.804855,8058.262422,0.006667,0.006667,462212.827825,0.324324,0,0.007996,14449.452840354394,0.0,0.0
L,0,150,75,3,2,7,medium,ga,L150_P75_seed7_medium,not_milp,225.710963,3586.907654,8051.923034,0.006667,0.006667,300711.566921,0.918919,0,0.041819,16238.581671514397,0.0,0.0
L,0,150,75,3,2,7,medium,aco,L150_P75_seed7_medium,not_milp,227.118344,3811.726997,8051.923034,0.006667,0.006667,350635.010072,0.432432,0,0.043581,14876.658862514403,0.0,0.0
L,0,150,75,3,2,7,medium,alns_fixed,L150_P75_seed7_medium,not_milp,227.622868,3705.804855,8058.262422,0.006667,0.006667,462212.827825,0.324324,0,0.007528,14449.452840354394,0.0,0.0
L,0,150,75,3,2,7,medium,alns_pinn,L150_P75_seed7_medium,not_milp,224.1045,3767.185355,8051.923034,0.006667,0.006667,300845.874431,0.918919,0,0.041329,16252.7556035144,0.0,0.0
L,0,150,75,3,2,7,medium,alns_pinn_uq,L150_P75_seed7_medium,not_milp,224.653236,3927.241986,8054.243772,0.0,0.0,300883.246617,0.918919,0,0.043434,16254.827768874406,0.0,0.0
L,0,150,75,3,2,7,medium,alns_pinn_full,L150_P75_seed7_medium,not_milp,222.739591,3692.709023,8054.319595,0.0,0.0,298634.789069,0.945946,0,0.046155,16249.661411354395,0.0,0.0
L,0,150,75,3,2,8,medium,greedy_nearest,L150_P75_seed8_medium,not_milp,234.332076,3595.192408,7869.788325,0.006667,0.006667,490768.46822,0.216216,0,0.006974,14883.6708225568,0.0,0.0
L,0,150,75,3,2,8,medium,ga,L150_P75_seed8_medium,not_milp,228.913105,3785.88299,7868.41857,0.006667,0.006667,318692.140471,0.837838,0,0.043103,16595.065822956796,0.0,0.0
L,0,150,75,3,2,8,medium,aco,L150_P75_seed8_medium,not_milp,227.334041,3764.417926,7868.41857,0.006667,0.006667,371570.472092,0.513514,0,0.042477,15339.725531956798,0.0,0.0
L,0,150,75,3,2,8,medium,alns_fixed,L150_P75_seed8_medium,not_milp,234.332076,3595.192408,7869.788325,0.006667,0.006667,490768.46822,0.216216,0,0.00797,14883.6708225568,0.0,0.0
L,0,150,75,3,2,8,medium,alns_pinn,L150_P75_seed8_medium,not_milp,228.320283,3736.485587,7868.41857,0.006667,0.006667,319104.589476,0.837838,0,0.045146,16609.567739956794,0.0,0.0
L,0,150,75,3,2,8,medium,alns_pinn_uq,L150_P75_seed8_medium,not_milp,228.642831,3824.592572,7870.754003,0.0,0.0,319537.714141,0.837838,0,0.04206,16634.646681516795,0.0,0.0
L,0,150,75,3,2,8,medium,alns_pinn_full,L150_P75_seed8_medium,not_milp,230.037862,3616.700865,7870.754003,0.0,0.0,318097.350525,0.864865,0,0.046419,16657.377202516796,0.0,0.0
L,0,150,75,3,2,9,medium,greedy_nearest,L150_P75_seed9_medium,not_milp,221.966879,3711.067362,7819.164491,0.006667,0.006667,483451.399685,0.135135,0,0.00669,14555.315179687192,0.0,0.0
L,0,150,75,3,2,9,medium,ga,L150_P75_seed9_medium,not_milp,219.228694,3990.010518,7819.164491,0.006667,0.006667,284302.775833,0.864865,0,0.042704,15891.183030687196,0.0,0.0
L,0,150,75,3,2,9,medium,aco,L150_P75_seed9_medium,not_milp,225.988069,3746.548065,7819.164491,0.006667,0.006667,353202.998199,0.432432,0,0.044923,14821.652465687202,0.0,0.0
L,0,150,75,3,2,9,medium,alns_fixed,L150_P75_seed9_medium,not_milp,221.966879,3711.067362,7819.164491,0.006667,0.006667,483451.399685,0.135135,0,0.007837,14555.315179687192,0.0,0.0
L,0,150,75,3,2,9,medium,alns_pinn,L150_P75_seed9_medium,not_milp,218.087264,3816.953267,7819.164491,0.006667,0.006667,284482.048797,0.864865,0,0.043475,15898.6112966872,0.0,0.0
L,0,150,75,3,2,9,medium,alns_pinn_uq,L150_P75_seed9_medium,not_milp,218.6031,3916.886806,7821.396091,0.0,0.0,284589.111489,0.864865,0,0.043344,15904.818298727201,0.0,0.0
L,0,150,75,3,2,9,medium,alns_pinn_full,L150_P75_seed9_medium,not_milp,220.84668,3851.276594,7821.396091,0.0,0.0,283239.21265,0.891892,0,0.044122,15941.142298727196,0.0,0.0
L,1,200,100,4,3,0,medium,greedy_nearest,L200_P100_seed0_medium,not_milp,149.944058,6624.985868,9754.455183,0.0,0.0,385292.283447,0.2,0,0.012333,13152.280228402393,0.0,0.0
L,1,200,100,4,3,0,medium,ga,L200_P100_seed0_medium,not_milp,151.209225,6585.954306,9754.393247,0.0,0.0,244295.602153,0.88,0,0.074664,14276.0776812024,0.0,0.0
L,1,200,100,4,3,0,medium,aco,L200_P100_seed0_medium,not_milp,152.076017,6398.380306,9754.393247,0.0,0.0,286334.256431,0.54,0,0.074513,13425.806187202399,0.0,0.0
L,1,200,100,4,3,0,medium,alns_fixed,L200_P100_seed0_medium,not_milp,149.944058,6624.985868,9754.455183,0.0,0.0,385292.283447,0.2,0,0.012986,13152.280228402393,0.0,0.0
L,1,200,100,4,3,0,medium,alns_pinn,L200_P100_seed0_medium,not_milp,151.675346,6714.439273,9754.393247,0.0,0.0,244396.694668,0.88,0,0.075084,14286.409797202396,0.0,0.0
L,1,200,100,4,3,0,medium,alns_pinn_uq,L200_P100_seed0_medium,not_milp,150.754521,6421.513557,9754.393247,0.0,0.0,244411.063885,0.88,0,0.074492,14288.7521562024,0.0,0.0
L,1,200,100,4,3,0,medium,alns_pinn_full,L200_P100_seed0_medium,not_milp,151.612283,6353.017243,9754.393247,0.0,0.0,242847.437542,0.92,0,0.077929,14304.875357202398,0.0,0.0
L,1,200,100,4,3,1,medium,greedy_nearest,L200_P100_seed1_medium,not_milp,152.488328,6584.874833,10737.52427,0.0,0.0,461879.215466,0.16,0,0.012304,13029.765049665595,0.0,0.0
L,1,200,100,4,3,1,medium,ga,L200_P100_seed1_medium,not_milp,148.798954,6635.028417,10705.63947,0.0,0.0,270385.554863,0.9,0,0.076011,14583.369220985602,0.0,0.0
L,1,200,100,4,3,1,medium,aco,L200_P100_seed1_medium,not_milp,151.046437,6338.551989,10705.63947,0.0,0.0,336939.073458,0.46,0,0.076581,13504.572264985594,0.0,0.0
L,1,200,100,4,3,1,medium,alns_fixed,L200_P100_seed1_medium,not_milp,152.488328,6584.874833,10737.52427,0.0,0.0,461879.215466,0.16,0,0.012604,13029.765049665595,0.0,0.0
L,1,200,100,4,3,1,medium,alns_pinn,L200_P100_seed1_medium,not_milp,148.177253,6393.833788,10705.63947,0.0,0.0,270575.486312,0.9,0,0.079898,14594.460917985607,0.0,0.0
L,1,200,100,4,3,1,medium,alns_pinn_uq,L200_P100_seed1_medium,not_milp,148.012818,6495.850241,10705.63947,0.0,0.0,270652.620592,0.9,0,0.076542,14597.837263985606,0.0,0.0
L,1,200,100,4,3,1,medium,alns_pinn_full,L200_P100_seed1_medium,not_milp,148.237862,6535.956327,10705.63947,0.0,0.0,269446.685281,0.94,0,0.080368,14606.730717985602,0.0,0.0
L,1,200,100,4,3,2,medium,greedy_nearest,L200_P100_seed2_medium,not_milp,155.363349,6430.318135,9859.813873,0.0,0.0,372384.904815,0.28,0,0.01284,13142.462515792793,0.0,0.0
L,1,200,100,4,3,2,medium,ga,L200_P100_seed2_medium,not_milp,151.278259,6400.930448,9859.813873,0.0,0.0,230704.267327,0.9,0,0.073356,14357.808345792804,0.0,0.0
L,1,200,100,4,3,2,medium,aco,L200_P100_seed2_medium,not_milp,151.49586,6187.842513,9859.813873,0.0,0.0,277611.419061,0.5,0,0.076569,13341.866711792796,0.0,0.0
L,1,200,100,4,3,2,medium,alns_fixed,L200_P100_seed2_medium,not_milp,155.363349,6430.318135,9859.813873,0.0,0.0,372384.904815,0.28,0,0.01316,13142.462515792793,0.0,0.0
L,1,200,100,4,3,2,medium,alns_pinn,L200_P100_seed2_medium,not_milp,151.492962,6100.034531,9859.813873,0.0,0.0,230879.882665,0.9,0,0.076363,14374.296927792793,0.0,0.0
L,1,200,100,4,3,2,medium,alns_pinn_uq,L200_P100_seed2_medium,not_milp,151.218555,6024.858389,9859.813873,0.0,0.0,230899.054059,0.9,0,0.076338,14376.748722792798,0.0,0.0
L,1,200,100,4,3,2,medium,alns_pinn_full,L200_P100_seed2_medium,not_milp,152.118337,6202.308897,9859.813873,0.0,0.0,229564.632712,0.9,0,0.079514,14399.232059792796,0.0,0.0
L,1,200,100,4,3,3,medium,greedy_nearest,L200_P100_seed3_medium,not_milp,152.763181,6563.312998,10164.306716,0.0,0.0,463478.513994,0.28,0,0.01225,12955.140934541601,0.0,0.0
L,1,200,100,4,3,3,medium,ga,L200_P100_seed3_medium,not_milp,153.627215,6236.158192,10164.306716,0.0,0.0,287211.511208,0.88,0,0.074383,14261.721955541603,0.0,0.0
L,1,200,100,4,3,3,medium,aco,L200_P100_seed3_medium,not_milp,154.377483,6485.750054,10164.306716,0.0,0.0,341951.264087,0.52,0,0.074437,13320.790365541596,0.0,0.0
L,1,200,100,4,3,3,medium,alns_fixed,L200_P100_seed3_medium,not_milp,152.763181,6563.312998,10164.306716,0.0,0.0,463478.513994,0.28,0,0.012787,12955.140934541601,0.0,0.0
L,1,200,100,4,3,3,medium,alns_pinn,L200_P100_seed3_medium,not_milp,152.456787,5956.564539,10164.306716,0.0,0.0,287412.091683,0.88,0,0.073995,14272.931503541595,0.0,0.0
L,1,200,100,4,3,3,medium,alns_pinn_uq,L200_P100_seed3_medium,not_milp,152.523761,6762.872906,10164.306716,0.0,0.0,287460.679521,0.88,0,0.071791,14274.875630541601,0.0,0.0
L,1,200,100,4,3,3,medium,alns_pinn_full,L200_P100_seed3_medium,not_milp,152.826272,6543.442433,10164.306716,0.0,0.0,286474.092408,0.9,0,0.077641,14290.115054541597,0.0,0.0
L,1,200,100,4,3,4,medium,greedy_nearest,L200_P100_seed4_medium,not_milp,152.381412,6344.391253,10132.174739,0.0,0.0,391031.774273,0.26,0,0.011139,13072.739623512798,0.0,0.0
L,1,200,100,4,3,4,medium,ga,L200_P100_seed4_medium,not_milp,152.931658,6126.682278,10127.278826,0.0,0.0,239868.425823,0.9,0,0.074439,14069.689059432802,0.0,0.0
L,1,200,100,4,3,4,medium,aco,L200_P100_seed4_medium,not_milp,154.29407,6467.282891,10127.278826,0.0,0.0,283426.460214,0.54,0,0.074109,13238.803706432795,0.0,0.0
L,1,200,100,4,3,4,medium,alns_fixed,L200_P100_seed4_medium,not_milp,152.381412,6344.391253,10132.174739,0.0,0.0,391031.774273,0.26,0,0.013633,13072.739623512798,0.0,0.0
L,1,200,100,4,3,4,medium,alns_pinn,L200_P100_seed4_medium,not_milp,151.861846,6307.577181,10127.278826,0.0,0.0,239840.202197,0.9,0,0.07651,14079.369835432793,0.0,0.0
L,1,200,100,4,3,4,medium,alns_pinn_uq,L200_P100_seed4_medium,not_milp,151.584408,6612.579375,10127.278826,0.0,0.0,239827.963237,0.92,0,0.0759,14081.258136432803,0.0,0.0
L,1,200,100,4,3,4,medium,alns_pinn_full,L200_P100_seed4_medium,not_milp,152.899716,6495.253247,10127.311026,0.0,0.0,238164.52862,0.94,0,0.090243,14081.1344726328,0.0,0.0
L,1,200,100,4,3,5,medium,greedy_nearest,L200_P100_seed5_medium,not_milp,153.407861,6420.266552,10470.755029,0.0,0.0,399934.528169,0.28,0,0.014253,13063.563088138399,0.0,0.0
L,1,200,100,4,3,5,medium,ga,L200_P100_seed5_medium,not_milp,149.939235,6128.394365,10460.993281,0.0,0.0,249511.871067,0.88,0,0.076478,14080.855899498398,0.0,0.0
L,1,200,100,4,3,5,medium,aco,L200_P100_seed5_medium,not_milp,150.363884,6153.835067,10460.993281,0.0,0.0,289265.134859,0.54,0,0.07688,13187.450173498402,0.0,0.0
L,1,200,100,4,3,5,medium,alns_fixed,L200_P100_seed5_medium,not_milp,153.407861,6420.266552,10470.755029,0.0,0.0,399934.528169,0.28,0,0.014271,13063.563088138399,0.0,0.0
L,1,200,100,4,3,5,medium,alns_pinn,L200_P100_seed5_medium,not_milp,149.701792,6183.933476,10460.993281,0.0,0.0,249593.337535,0.88,0,0.075338,14088.490322498401,0.0,0.0
L,1,200,100,4,3,5,medium,alns_pinn_uq,L200_P100_seed5_medium,not_milp,149.715057,6299.516543,10460.993281,0.0,0.0,249655.364021,0.86,0,0.074057,14090.88114849839,0.0,0.0
L,1,200,100,4,3,5,medium,alns_pinn_full,L200_P100_seed5_medium,not_milp,149.516665,6583.622559,10460.993281,0.0,0.0,247392.413958,0.92,0,0.079073,14074.7534554984,0.0,0.0
L,1,200,100,4,3,6,medium,greedy_nearest,L200_P100_seed6_medium,not_milp,150.409795,6194.563364,11085.351435,0.0,0.0,424700.250663,0.22,0,0.013566,13154.637911551199,0.0,0.0
L,1,200,100,4,3,6,medium,ga,L200_P100_seed6_medium,not_milp,151.397957,6463.782695,11075.122637,0.0,0.0,247593.071501,0.88,0,0.076039,14452.465631871199,0.0,0.0
L,1,200,100,4,3,6,medium,aco,L200_P100_seed6_medium,not_milp,150.116195,6451.828131,11075.122637,0.0,0.0,305633.583547,0.44,0,0.073858,13421.805197871203,0.0,0.0
L,1,200,100,4,3,6,medium,alns_fixed,L200_P100_seed6_medium,not_milp,150.409795,6194.563364,11085.351435,0.0,0.0,424700.250663,0.22,0,0.013474,13154.637911551199,0.0,0.0
L,1,200,100,4,3,6,medium,alns_pinn,L200_P100_seed6_medium,not_milp,149.927471,6470.926555,11075.122637,0.0,0.0,247810.836955,0.88,0,0.077522,14464.447502871195,0.0,0.0
L,1,200,100,4,3,6,medium,alns_pinn_uq,L200_P100_seed6_medium,not_milp,150.164181,6428.836728,11075.122637,0.0,0.0,247901.121456,0.88,0,0.072383,14470.981777871204,0.0,0.0
L,1,200,100,4,3,6,medium,alns_pinn_full,L200_P100_seed6_medium,not_milp,150.036251,6516.269267,11075.122637,0.0,0.0,246521.383022,0.92,0,0.076853,14478.126378871193,0.0,0.0
L,1,200,100,4,3,7,medium,greedy_nearest,L200_P100_seed7_medium,not_milp,151.572555,6220.953458,10301.763699,0.0,0.0,437658.720964,0.2,0,0.012832,12832.387229159203,0.0,0.0
L,1,200,100,4,3,7,medium,ga,L200_P100_seed7_medium,not_milp,151.371731,6156.005422,10301.763699,0.0,0.0,266453.979579,0.9,0,0.072477,14177.678355159193,0.0,0.0
L,1,200,100,4,3,7,medium,aco,L200_P100_seed7_medium,not_milp,151.091247,6623.665383,10301.763699,0.0,0.0,323725.505413,0.44,0,0.072829,13157.216424159198,0.0,0.0
L,1,200,100,4,3,7,medium,alns_fixed,L200_P100_seed7_medium,not_milp,151.572555,6220.953458,10301.763699,0.0,0.0,437658.720964,0.2,0,0.012208,12832.387229159203,0.0,0.0
L,1,200,100,4,3,7,medium,alns_pinn,L200_P100_seed7_medium,not_milp,151.066914,6347.15505,10301.763699,0.0,0.0,266559.236766,0.9,0,0.0767,14182.847627159199,0.0,0.0
L,1,200,100,4,3,7,medium,alns_pinn_uq,L200_P100_seed7_medium,not_milp,151.028792,6082.018954,10301.763699,0.0,0.0,266701.361124,0.9,0,0.073584,14189.111781159198,0.0,0.0
L,1,200,100,4,3,7,medium,alns_pinn_full,L200_P100_seed7_medium,not_milp,151.009183,6309.558174,10301.763699,0.0,0.0,265186.722487,0.92,0,0.087616,14203.121782159194,0.0,0.0
L,1,200,100,4,3,8,medium,greedy_nearest,L200_P100_seed8_medium,not_milp,155.728217,6490.278714,10252.075275,0.0,0.0,420640.039463,0.26,0,0.012345,12776.859569479999,0.0,0.0
L,1,200,100,4,3,8,medium,ga,L200_P100_seed8_medium,not_milp,151.946192,6163.569303,10251.102526,0.0,0.0,254388.50746,0.86,0,0.074181,14190.195848039997,0.0,0.0
L,1,200,100,4,3,8,medium,aco,L200_P100_seed8_medium,not_milp,152.048113,6194.63631,10251.102526,0.0,0.0,296802.318639,0.46,0,0.072827,13159.333281039997,0.0,0.0
L,1,200,100,4,3,8,medium,alns_fixed,L200_P100_seed8_medium,not_milp,155.728217,6490.278714,10252.075275,0.0,0.0,420640.039463,0.26,0,0.012439,12776.859569479999,0.0,0.0
