experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E2_core_comparison,M,19,medium,greedy_value,97.795355,824.00766,2713.560402,0.0,0.0,38580.680497,0.916667,0,0.00455
E2_core_comparison,M,19,medium,random_feasible,94.732388,812.790791,2713.560402,0.0,0.0,77109.693524,0.333333,0,0.000709
E2_core_comparison,M,19,medium,ga,95.14743,830.82303,2713.560402,0.0,0.0,68035.152422,0.25,0,0.046223
E2_core_comparison,M,19,medium,aco,95.14743,830.82303,2713.560402,0.0,0.0,68035.152422,0.25,0,0.038012
E2_core_comparison,M,19,medium,alns_fixed,95.14743,830.82303,2713.560402,0.0,0.0,68035.152422,0.25,0,0.039753
E2_core_comparison,M,19,medium,alns_point,95.331264,820.734948,2713.560402,0.0,0.0,38466.941094,0.916667,0,0.039983
E2_core_comparison,M,19,medium,uq_alns,95.47428,810.829041,2713.560402,0.0,0.0,38499.887046,0.916667,0,0.047436
E2_core_comparison,M,19,medium,rv_alns,95.155344,759.731059,2713.560402,0.0,0.0,38563.185655,0.916667,0,0.005992
E2_core_comparison,M,19,medium,uq_rv_alns,95.155344,759.731059,2713.560402,0.0,0.0,38563.185655,0.916667,0,0.006049
E2_core_comparison,M,20,medium,greedy_nearest,95.200345,861.747123,2738.224421,0.0,0.0,78430.27598,0.166667,0,0.001857
E2_core_comparison,M,20,medium,greedy_value,96.918989,693.648539,2737.438942,0.0,0.0,47652.547762,0.833333,0,0.008226
E2_core_comparison,M,20,medium,random_feasible,96.011588,742.066398,2738.224421,0.0,0.0,81339.436747,0.166667,0,0.001285
E2_core_comparison,M,20,medium,ga,95.200345,861.747123,2738.224421,0.0,0.0,78430.27598,0.166667,0,0.048552
E2_core_comparison,M,20,medium,aco,95.200345,861.747123,2738.224421,0.0,0.0,78430.27598,0.166667,0,0.040338
E2_core_comparison,M,20,medium,alns_fixed,95.200345,861.747123,2738.224421,0.0,0.0,78430.27598,0.166667,0,0.04735
E2_core_comparison,M,20,medium,alns_point,95.885175,751.49335,2737.438942,0.0,0.0,47566.499752,0.833333,0,0.046523
E2_core_comparison,M,20,medium,uq_alns,96.184617,713.563972,2737.438942,0.0,0.0,47570.00967,0.833333,0,0.047807
E2_core_comparison,M,20,medium,rv_alns,96.8239,754.990531,2737.438942,0.0,0.0,47511.653556,0.75,0,0.004514
E2_core_comparison,M,20,medium,uq_rv_alns,96.8239,754.990531,2737.438942,0.0,0.0,47511.653556,0.75,0,0.004727
E2_core_comparison,M,21,medium,greedy_nearest,94.32128,704.200624,2738.133665,0.0,0.0,64483.645796,0.25,0,0.001005
